"Cód Admin";"Cód Suc";"Desc";"Precio"
4093;1637;FONDUE STA ROSA;0.000
4090;1638;QUESO ATUEL STA ROSA;28999.990
0;1639;REGG TROZADO STA ROSA;0.000
4122;1640;QUESO G BAQUERO VIVA ESPANA X;0.000
4121;1641;TABLA QUESOS ESPANOLES G BAQUE;0.000
0;1642;TABLITA SAN VALENTIN;0.000
0;1643;BROWNIE VEGANO;0.000
0;1644;TORTILLAS RAPIDELI;0.000
0;1645;VAUQUITA X 140 G;0.000
0;1646;GALLETITAS DE AGUA TIA MARUCA;0.000
3900;1647;CREMOSO ALM FLV X 500 G;6899.990
3901;1648;CREMOSO BIORG FLV X 500;5299.990
3903;1649;MOZZARELLA BIORG FLV X 500G;0.000
3902;1650;MUZZALMENDRA FLV X 500 G;6599.990
1310;1651;ALFAJOR DE ARROZ FLV;0.000
1459;1652;DULC DE LECHE X 250 G FLV;0.000
3097;1653;DAMBO FETEADO FLV;2599.990
4101;1654;PROVOLETA PARRILLERA FLV;0.000
4172;1655;QUESTANA A LA PIMIENTA FLV;0.000
4173;1656;QUESTANA AHUMADA FLV;0.000
4171;1657;QUESTANA AL AJILLO FLV;0.000
4174;1658;QUESTANA CIBOULETTE FLV;0.000
4170;1659;QUESTANA TRADICIONAL FLV;0.000
3096;1660;CHEDDAR  FLV FETEADO;0.000
0;1661;OBLEA CHORQUI;900.000
0;1662;ALMOHADITAS DE ARROZ;0.000
4181;1663;UNT ALM SABOR CHEDDAR;0.000
4180;1664;UNT ALMEN SABOR CLASICO;0.000
4182;1665;UNT CLA FANTASTIQUE FLV;2699.990
4183;1666;UNT F HIERBAS FANTASTIQUE FLV;0.000
4186;1667;HUMMUS GARBANZO FLV;2499.990
0;1668;LECHE CHOCO FLV;1899.990
4185;1669;POSTRE CHOCO FLV;0.000
4184;1670;POSTRE DDL FLV;0.000
4190;1671;YOGURT ALM C CEREALES FLV;0.000
4196;1672;YOGURT BEB FRUT ROJOS FLV;0.000
4195;1673;YOGURT BEB MARACUYA FLV;0.000
4194;1674;YOGURT BEB VAINILLA FLV;0.000
4193;1675;YOGURT DUR Y ALM FLV;1999.990
4192;1676;YOGURT FRUT Y ALM FLV;1999.990
4191;1677;YOGURT VAI Y ALM FLV;1899.990
1312;1678;ALF DE CHOCO FLV;0.000
1311;1679;ALF DE MAICENA FLV;0.000
1313;1680;ALF DE MANI FLV;0.000
1463;1681;LE CHOC BOCADITOS FLV;0.000
4980;1682;PICADA DE SOJA FLV;0.000
1453;1683;DULCE DE LECHE REPOS FLV;0.000
4921;1684;VEGANESA FLV;0.000
2620;1685;MERM BATATA CORMILLOT;2499.990
2318;1686;VINO LUCA MALBEC;0.000
2319;1687;VINO LA POSTA RED BLEND;1399.990
2373;1688;VINO LA POSTA PIZZELLA;0.000
0;1689;TALITAS VALMAIRA;0.000
4144;1690;ILE DE FRANCE BRIE X 125G;0.000
0;1691;VINO F. FLICHMAN ROBLE CAB;0.000
3182;1692;JAM. COCIDO PROMO IL MOLISE;0.000
3602;1693;PAN PANCHO C/QUESO PAZZI;3499.990
1306;1694;ALF LA ALDEA 70 % CACAO;1699.990
4289;1695;CAPELLETIS RIC Y JAM PREMIUM O;0.000
4290;1696;RAVIOLES ESP Y RIC PREMIUM ORA;0.000
3184;1697;PAN LACTEADO GDE VENE;3099.990
2710;1698;CREMA PAULINA X 350 G;0.000
0;1699;PAN DE PAPA C/SEM PANCHO;0.000
0;1700;ROSQUITAS PITAS;0.000
0;1701;CHOCO COPANI STEVIA;0.000
2600;1702;FRAPERA;19999.990
0;1703;BARRITA DE CHOCO ARTESANAL;0.000
0;1704;AGUA KIN X 500 ML;960.000
0;1705;GALL DE AGUA S/SAL TIA MARUCA;0.000
0;1706;JAMON COCIDO EST SAN FRANC X 1;21199.960
0;1707;BACHOC;0.000
0;1708;MINI LIMU;0.000
4137;1709;SALSA DE QUESO CHEDDAR;4599.990
4138;1710;ADLER DIP ONION Y CREAM;0.000
2177;1711;VINO S HUBERTO CENT CABERNET;3849.990
2371;1712;VODKA SERNOVA;9999.990
2045;1713;VODKA CITRUS SERNOVA;10999.990
2372;1714;VODKA FRUT DEL BOSQUE SERNOVA;10999.990
2044;1715;VODKA SWEET APPLE SERNOVA;10999.990
2043;1716;VODKA TROPICAL PASSION SERNOVA;10999.990
0;1717;SCHAR CRACKERS;6000.000
2586;1718;CERV BLEST FRAMB BOT;3799.990
3046;1719;CHEDDAR EN FETAS;28999.990
4104;1720;PROVOLETA TROZ STA ROSA;45999.990
3987;1721;POR SALUT MELINCUE;0.000
0;1722;TOSTADAS TOSTI CAJA;2200.000
0;1723;TOSTADAS TOSTI PAQ;0.000
4163;1724;YOG LIGHT C/ FRUTILLA MILK;1499.990
4165;1725;YOG LIGHT C/DURAZNO MILK;1499.990
4162;1726;YOG ENT C/FRUTILLA MILK;1599.990
4164;1727;YOG ENT C/DURAZNO MILK;1599.990
4161;1728;YOG BEB FRUTILLA ENT MILK;2399.990
4160;1729;YOG BEB VAINILLA ENT MILK;2399.990
5113;1730;CAJA DE MADERA ESF;33099.990
5116;1731;MINI PRENSA P CRUDO;0.000
0;1732;PAN RUSTICO SIN GLUTEN C/S;0.000
1320;1733;MORRON CASERO X 360 GRS;6199.990
1319;1734;SALSA CRIOLLA;3099.990
0;1735;SALAMIN FINO CALCHAQUI;0.000
0;1736;SALAMIN GRUESO CALCHAQUI;0.000
0;1737;BOLLITOS DE CEBOLLA Y QUESO;0.000
3830;1738;TAPA EMP CRIOLLA ROTISERA ORAL;7499.990
3831;1739;TAPA EMP HOJALDRE ROTISERA ORA;7299.990
2186;1740;ESP EXTRA DULCE LA VUELTA;0.000
0;1741;FANTA X 1.75 L;0.000
0;1742;BUDIN ARTESANAL DYD;0.000
3603;1743;CHIPS DE PAPA PAZZI;1799.990
0;1744;GRISINES/TALITAS TOSTI;0.000
3021;1745;QUESO MANCHEGO;0.000
3101;1746;QUESO AL PESTO MESSONIER;25999.990
0;1747;VAUQUITA DE CHOC RELL;0.000
1680;1748;PIMENTON AHUM DUL ARYTZA X 165;0.000
1681;1749;SALSA BARBACOA ARYTZA;0.000
1682;1750;SALSA CRIOLLA ARYTZA;0.000
2295;1751;FERNET BRANCA X 450 ML;11499.990
0;1752;CERVEZA BUDWEISER X 710 ML;4900.000
2050;1753;SOJA TEXT. X 100 GRS DE CARNE;0.000
0;1754;COMBO ESTANCIA;27999.990
3251;1755;CHIMI CAMPESTRE BULLS X 250 G;0.000
3102;1756;CURRY PRINCIPE DE LUJAN;0.000
3247;1757;PIMENTON AHUMADO PRINCIPE DE L;0.000
3250;1758;SALSA DE TOMATE AHUMADO BULLS;0.000
3252;1759;SALSA PARRILLERA BULLS X 250 G;0.000
0;1760;PAN VALMAIRA SIN SAL;4100.000
0;1761;PAN DE PAPA AL MOLDE;0.000
4211;1762;PAPAS RIQUITOS C/A  X BOLSA;0.000
0;1763;BIZCOCHOS CON GRASA VALMAIRA;0.000
1401;1764;DURAZ EN ALM ALCO X 820 GRS;1699.990
0;1765;GALLET SALVADO TIA MARUCA;0.000
1247;1766;ALF CHOC NEG Y MOUSSE LA BUSTI;2399.990
4233;1767;PALITOS LARGOS CROCO X 80 G;0.000
4234;1768;PRETZELS CROCO BREZEL X 80 G;0.000
0;1769;DULC FRUT ROJOS C. CRECIENTE X;0.000
5196;1770;ESP LUIGI BOSCA EXTRA BRUT;10899.990
0;1771;PAN ARABE SALEH;0.000
0;1772;PAN ARABE GIGANTE SALEH;0.000
4127;1773;QUESO ORANGE MESSONIER;22999.990
3116;1774;QUESO EPICE AHUMADO MESSONIER;25999.990
3604;1775;CHIPS DE PAPA Y QUESO;2399.990
3821;1776;SALSA PROVENZAL VANOLI;0.000
5197;1777;FRESITA;0.000
3560;1778;BUDIN C/CHIPS CHOC BONAFIDE;0.000
3559;1779;BUDIN MARMOLADO BONAFIDE;0.000
3558;1780;BUDIN LIMON BONAFIDE;0.000
3557;1781;BUDIN VAINILLA BONAFIDE;0.000
3556;1782;PAN DULCE C/CHIPS CHOC BONAFID;0.000
3555;1783;PAN DULCE C/FRUTAS BONAFIDE;0.000
3554;1784;PAN DULCE SIN FRUTAS BONAFIDE;0.000
3565;1785;ALM C/CHOCO VIZZIO;0.000
3566;1786;PASA DE UVA C/CHOCO VIZZIO;0.000
3567;1787;MANI C/CHOCO VIZZIO;0.000
3568;1788;TURRON DE ALM VIZZIO;0.000
3564;1789;TURRON CROCANTE DE MANI BONAFI;0.000
3563;1790;TURRON DE MANI C/MIEL BONAFIDE;0.000
3562;1791;TORTA DE FRUTOS SECOS VIZZIO;0.000
3569;1792;TORTA DE ALMENDRAS VIZZIO;0.000
3570;1793;GARRAPINADA DE MANI BONAFIDE;0.000
0;1794;GALLETITAS VEGANAS DULCES;0.000
0;1795;GALL. SURTIDAS VEGANAS;0.000
0;1796;VEGSNACKS SALADAS;0.000
0;1797;MAX COOKIES SURTIDAS;0.000
0;1798;ALFAJORES ESPECISMO;0.000
0;1799;ALFAJOR RINCON VEGANO;0.000
3801;1800;TAPA EMP COPETIN ORALI;999.990
0;1801;SIDRA 1888;7300.000
4139;1802;QUESO ADLER TOMATE Y ALBAHACA;0.000
3678;1803;MANTECOL CON ALMENDRAS;27999.990
0;1804;TOMATE TRIT ABETO X 910 G;0.000
3572;1805;VIZZIO NUGATON;0.000
3573;1806;CHOCO P/TAZA BONAFIDE;0.000
0;1807;PASO DE LOS TOROS LATA;0.000
3032;1808;ARROLLADO DE POLLO ESPECIAL;0.000
3201;1809;GRISINES TRISALVADO VENEZIANA;1399.990
3979;1810;CREMOSO DOBLE CREMA LA PAU;9999.990
2220;1811;VINO S HUBERTO CENT MALBEC;3849.990
4501;1812;PUDDING CHOCO C/CHIPS;2599.990
4502;1813;PUDDING GOTAS DULC DE LECHE;2599.990
4504;1814;PUDDING VAINILLA C/FRUTOS SECO;2699.990
4503;1815;PUDDING LIMON C/SEM AMAPOLA;2699.990
4500;1816;PAN DULCE C/FRUTAS 100 DUCADOS;5499.990
5097;1817;TABLA BAGUETTE;4899.990
2113;1818;ESP MONCHENOT EXTRA BRUT;11999.990
2114;1819;ESP LOPEZ EXTRA DULCE;7999.990
2115;1820;ESP LOPEZ EXTRA BRUT;7699.990
0;1821;YOGURT SER BEBIBLE;4200.000
3794;1822;AC OLIVA LOPEZ EXTR VIRGEN;18499.990
3793;1823;AC OLIVA LATA LOPEZ EXTR VIRGE;18999.900
3799;1824;MIX AC OLIVA Y ACETO LOPEZ X 3;0.000
5205;1825;TABLA EUC ESP N 28;25999.990
5130;1826;VINO ORG LA LINDA MALBEC;13999.990
5148;1827;VINO SWEET VIOGNIER LA LINDA;8599.990
2237;1828;VINO ELEGIDO CABERNET;3799.990
2236;1829;VINO ELEGIDO MALBEC;3599.990
3340;1830;SALAME ET NEGRA COLONIA CAROYA;0.000
3341;1831;SALAME ET ROJA COLONIA CAROLLA;0.000
3217;1832;BONDIOLA COLONIA CAROYA FLIA;0.000
3218;1833;BONDIOLITA TROZADA COLONIA CAR;0.000
4124;1834;LECHE DE ALMENDRAS LA LACTEO;0.000
2802;1835;NACHOS GUACAMOLE MAIXANAS;1999.990
4058;1836;ROQUEFORT ALLOA OFERTA;17299.990
1690;1837;PIMENTON AHUM DUL ARYTZA X 95G;0.000
3279;1838;PANC AHUMADA COLONIA CAROYA;0.000
3339;1839;SALAME MILAN COLONIA CAROYA;0.000
1036;1840;DATILES;0.000
0;1841;SNACKS SALADOS;1120.000
3063;1842;QUESO RES CURADO DE CABRA;0.000
1048;1843;HIGOS TURCOS;0.000
5137;1844;VINO SERIE A MALBEC ZUCCARDI;12999.990
0;1845;CERV. AMSTEL LATA X 473 ML;0.000
0;1846;CERV. AMSTEL X 1L;0.000
0;1847;PEPSI X 1.5 L;0.000
0;1848;ALFAJOR PORTENITO;0.000
4505;1849;PUDDING MARROC;2599.990
1096;1850;BARRA CON FINAS HIERBAS;14999.900
0;1852;CERV. QUILMES DOBLE MALTA;0.000
0;1853;CERV. SALTA CAUTIVA LATA;0.000
0;1854;CERV. TEMPLE LATA;0.000
0;1855;PAN MULTI TIO GUISS X 500 G;0.000
0;1856;BARRA DE CEREAL S/A;0.000
0;1857;AGUA X 1.75 L;0.000
0;1858;GARRAPINADA BONA X KG;0.000
0;1859;YOGURT LS CEREAL ENT/DESC;0.000
0;1860;YOGURT LS FIRME ENT/DESC;2200.000
0;1861;YOGURT LS CLAS/ FIR BATIDO;0.000
3808;1862;TORTILLAS ORALI INTEGRALES;1699.990
0;1863;CHOCO COPANI;0.000
0;1864;ROSCA DE PASCUA FARGO;0.000
4630;1865;5 PIMIENTAS ESF;6699.990
4600;1866;AC DE OLIVA PLAST ESF;0.000
4601;1867;AC DE OLIVA VIDRIO ESF;11299.990
4620;1868;AJI DULCE AHUM ESF;3799.990
4621;1869;AJI DULCE ESF;3799.990
4612;1870;AJO EN GRANO ESF;3799.990
4628;1871;AJO Y FIN HIERB ESF;3299.990
4615;1872;ALBAHACA ESF;3449.990
4613;1873;CEBOLLA AHUM ESF;3799.990
4627;1874;CHIMICHURRI ESF;3399.990
4632;1875;CRIOLLA ESF;3799.990
4625;1876;CURCUMA ESF;3249.990
4626;1877;CURRY AHUM ESF;3799.990
4633;1878;HONGOS AL PUERRO ESF;3299.990
4623;1879;MEDITERRANEO ESF;3799.990
4622;1880;MERKEN AHUM ESF;3799.990
4631;1881;MOSTAZA AHUM ESF;3799.990
4614;1882;OREGANO ESF;3449.990
4624;1883;PAPRIKA ESF;3799.990
4618;1884;PIMENTON AHUM ESF;3799.990
4619;1885;PIMENTON DULCE ESF;3799.990
4629;1886;PIMIENTA NEGRA ESF;6159.990
4617;1887;PROVENZAL ESF;3399.990
4611;1888;SAL 5 PIMIENTAS ESF;3259.990
4609;1889;SAL AHUM ESF;3259.990
4606;1890;SAL C/PIM NEG LIMON Y AJO ESF;3259.990
4608;1891;SAL MALBEC ESF;3259.990
4604;1892;SAL MARINA KAPHA;2999.990
4603;1893;SAL MARINA PITTA;3259.990
4605;1894;SAL MARINA TRIDOSHA;2999.990
4602;1895;SAL MARINA VATA;2999.990
4607;1896;SAL PARRILL GOURMET ESF;3259.990
4610;1897;SAL PATAGONICA ESF;3259.990
4616;1898;TOMILLO ESF;3399.990
3918;1899;MOZZARELLA EN PLANCHA LA LEONA;6999.990
0;1900;MOZZA EN PLANCHA X 1/2 HORMA;6899.990
1675;1901;MAYONESA AHUMADA ARYTZA X 340G;6799.990
2810;1902;SNACK MAIZ Y CHIA MAIXANA;0.000
2811;1903;SNACK MAIZ Y GIRASOL MAIXANA;0.000
1308;1904;ALFAJOR HAEDO BROWNIE;799.990
4198;1905;SHOGURT NAT Y ALM FLV;1899.990
0;1906;GALLETAS COPANI;0.000
1060;1907;MIX ESPECIAL X 250 G;10299.990
1066;1908;MIX FRUTAS C/PASAS X 250 G;5849.990
1078;1909;MIX FRUT C/PASAS Y MANI X 250;5199.990
1041;1910;MIX SALADO X 250 G;6799.990
1049;1911;NUEZ CUARTO X 250 G;8799.990
0;1912;PAN REB LIV KAPAC X 600 GRS;0.000
0;1913;PAN CON SEMILLAS KAPAC;0.000
0;1914;PAN DE PANCHO KAPAC;0.000
0;1915;PAN DE HAMB KAPAC;1200.000
3150;1916;JAMON COC. HORNEADO;0.000
0;1917;ALFAJOR PORTAL DEL VIENTO;0.000
3141;1918;PRENSA JAMON CRUDO;0.000
0;1919;PAN RUSTICO DE PAPA;0.000
1736;1920;TOMATE TRITURADO 1 L;1899.990
3680;1921;MANTECOL LINGOTE;14999.990
0;1922;VINO PROMO DIA DEL PADRE;0.000
2282;1923;CARPANO ROSSO;9499.990
3706;1924;CHEDDAR DIP TONADITA X 190 G;0.000
3058;1925;CHEDDAR 10 FETAS TONADITA;0.000
3701;1926;QUESO CREMA LIGHT PATAGONIA X;0.000
3700;1927;QUESO CREMA PATAGONIA X 200 G;0.000
3702;1928;QUESO UNT CLASICO TONADITA X 1;0.000
3704;1929;QUESO UNT GRUYERE TONADITA X 1;0.000
3703;1930;QUESO UNT JAMON TONADITA X 180;0.000
3705;1931;CREMA TONADITA X 200 CC;0.000
3630;1932;DULCE DE LECHE TONADITA X 250;0.000
3631;1933;DULCE DE LECHE TONADITA X 400;0.000
3575;1934;MANTECA TONADITA X 100 G;0.000
3576;1935;MANTECA TONADITA X 200 G;0.000
2730;1936;CREMA MILKAUT X 325 G;3599.990
3652;1937;ALM HONEY ROASTED DEC X 220 G;0.000
3653;1938;CAST HONEY ROASTED DEC X 220 G;0.000
3650;1939;MANI HONEY ROASTED DEC X 350 G;0.000
3658;1940;MANI TOSTADO SALADO X 250 G;0.000
3657;1941;MANI TOSTADO SIN SAL X 250 G;0.000
3654;1942;MIX ENERGIA X 250 G;2699.990
3651;1943;MIX HONEY ROASTED DEC X 220 G;0.000
3656;1944;MIX POWER UP FULL X 250 G;0.000
3655;1945;MIX POWER UP X 250 G;0.000
0;1946;PAN MASA MADRE BLANCO;0.000
0;1947;ENVIO DELIVERY;0.000
4126;1948;LECHE DESC MILKAUT X 1 L;1699.990
3861;1949;AC OLIVA CHANGLOT ZUCCARDI;0.000
3862;1950;AC OLIVA CORATINA ZUCCARDI;0.000
3860;1951;AC OLIVA PICUAL ZUCCARDI;0.000
1324;1952;TOMATE DESH X 200 G;5499.990
0;1953;BARRA CHOCO SUBMARINO;0.000
3365;1954;LONGA BASTON EL ITALIANO;0.000
3363;1955;SALAME CHAC EL ITALIANO;0.000
4167;1956;YOGURT FRUT 0% LACTOSA MIL;1099.990
4168;1957;YOGURT VAI 0% LACTOSA MIL;1099.990
3362;1958;LONGA CASERA EL ITALIANO;0.000
0;1959;PRE PIZZA DON TESO;0.000
0;1960;PIZZETAS DON TESO;4800.000
0;1961;PEPAS INTEGRALES;0.000
0;1962;CARPANO SIN  CARGO;0.010
0;1963;BARRITA CREMA DE MANI;0.000
0;1964;ALFAJOR NATIVO;0.000
1079;1965;ALMENDRAS PELADAS X 250 GRS;11499.990
4673;1966;5 PIMI ZIPPER ESF;0.000
4670;1967;AJI DULCE ZIPPER ESF;0.000
4671;1968;AJO EN GRANO ZIPPER ESF;0.000
4634;1969;ALBAHACA ZIPPER ESF;0.000
4637;1970;CURCUMA ZIPPER ESF;0.000
4636;1971;OREGANO ZIPPER ESF;0.000
4638;1972;PAPRIKA ZIPPER ESF;0.000
4639;1973;PIMENT DULCE ZIPPER ESF;0.000
4672;1974;PIMI NEGRA ZIPPER ESF;0.000
4635;1975;TOMILLO ZIPPER ESF;0.000
2997;1976;QUESO CREMA JALAPENO PAU;3099.990
2994;1977;QUESO CREMA PANCETA AHU PAU;3099.990
1082;1978;CASTANAS DE CAJU X 250 G;9299.990
1081;1979;MIX PATAGONICO X 250 G;5699.990
1083;1980;MIX TROPICAL X 250 G;5699.990
0;1981;PAN SIN TACC SABORIZADO;5900.000
2011;1982;VINO MONTCHENOT TTO X 375 CC;7799.990
2010;1983;VINO CH VIEUX TTO X 375 CC;0.000
5144;1984;VINO LA LINDA RED BLEND;8499.990
4169;1985;YOGURT BEB FRUT 0 % LACT MILKA;2799.990
4166;1986;YOGURT BEB VAI 0% LACT MILKAUT;2799.990
4084;1987;FONTINA PICANTE MELINCUE;0.000
1090;1988;PEPATO MELINCUE;0.000
3574;1989;MANTECA X 200 G MELINCUE;0.000
1029;1990;NUEZ MARIPOSA X 250 G;10499.990
3659;1991;MANI HONEY R DEC X 220 G;0.000
4103;1992;CHOCOLATADA MILKAUT X 1L;2499.990
4499;1993;TORTA CIOCCOLATO;0.000
4510;1994;PAN DULCE C FRUT X 500 G 100 D;4299.990
4512;1995;PAN DULCE C FRUT X 400 CLAUS;0.000
4513;1996;PAN DULCE NARANCHIPS X 500 G;0.000
4511;1997;PAN DULCE S FRU X 400 G 100 DU;3899.990
2725;1998;CREMA MILKAUT DOBLE PAST;0.000
0;1999;JUGO SMUDIS;0.000
2387;2000;VODKA SERNOVA CARIBBEAN BLEND;10999.990
3055;2001;PASTA DE AC MOLANES X 150 G;2899.990
1085;2002;MIX DE FRUT NEVADAS X 250 G;5999.990
3904;2003;MOZZA EST SAN FRANCISCO;13999.990
0;2004;MOZZA EST SAN FRANCISCO X MEDI;12999.990
3790;2005;ACEITE DE OLIVA ZUELO INTENSO;16999.990
1980;2006;PRE PIZZA JM;4799.990
3552;2007;MANI GARRAPINADO LOS CAROLINOS;799.990
2989;2008;QUESO UNT SALAME PAULINA;2399.990
3792;2009;AC OLIVA X 1L LATA LOPEZ;30999.990
1455;2010;DULCE DE LECHE HAEDO X 500 G;0.000
0;2011;PAN DHARMA LIV CHICO;2200.000
0;2012;PAN DHARMA LIV GRANDE;2900.000
0;2013;YOGURT REDUCI EN LACTOSA;0.000
0;2014;CASANCREM REDUCI EN LACTOSA;0.000
0;2015;LECHE CARTON DESCREMADA;0.000
0;2016;CHOCOLATIN COPANI;0.000
0;2017;PAN DHARMA SALVADO GRANDE;4500.000
1087;2018;MIX ESCOLAR X 250 G;4099.990
0;2019;ADEREZO;0.000
0;2020;PALITOS COLONIA DORADA;1200.000
4790;2021;AC VDE RELL EN SALMUERA;17999.990
0;2022;COCA X 2.25 PACK X 8 U;0.000
0;2023;COCA X 1.75 PACK X 8 U;0.000
4509;2024;PUDDIN C/ MANZANA 100 DUCADOS;2599.990
3660;2025;MANI BBQ HONEY ROASTED X 75 GR;1399.990
2661;2026;MANI SPICY HONEY ROASTED X 75;1199.990
5131;2027;EST LATA ACEITE ZUCARDI;32699.990
0;2028;LEVADURA CALSA DE MASA MADRE;750.000
2662;2029;MANI HONEY ROASTED X 75 GR;1199.990
0;2030;CRACKERS 5 SEMILLAS;0.000
0;2031;SEVEN UP X 1.5 L PACK;0.000
0;2032;PEBETE PIRUCHAS;0.000
0;2033;LENGUA SABORIZADAS;0.000
0;2034;PIMIENTA NEGRA X KG;0.000
0;2035;PEPSI X 2 L;0.000
3202;2036;ROSCA DE PASCUA VENEZIANA;0.000
2589;2037;CERV BLEST MEXICAN LAGER LATA;3999.990
2836;2038;CRACKERS CALABAZA SAB MOSTAZA;1999.990
2838;2039;CRACKERS MANDIOCA SAB GUACAMOL;1999.990
2837;2040;CRACKERS REMOLACHA SAB MERKEN;1999.990
2839;2041;CRACKERS ZANAHORIA SAB SOUR CR;1999.990
0;2042;CHOCOLATADA 50 % OFF;549.990
2062;2043;MERM PERA LOS CAROLINOS;0.000
4189;2044;SMOOTHIE FR ROJOS FLV;0.000
4199;2045;SMOOTHIE MANGO Y MARACUYA FLV;0.000
4197;2046;CHOCOLATADA DE ALM FLV X 500 M;0.000
0;2047;PEPAS RUSTICAS;3400.000
0;2048;COOCKIES RUSTICAS;0.000
0;2049;BUDIN DON RUBEN;0.000
2634;2050;MERM DULCOR HIGO;2599.990
0;2051;ALF ABUELA BERNARDA MINI;0.000
0;2052;ALF ABUELA BERNARDA FRUTAL;0.000
3827;2053;TAPA EMP CR PRECIO DE FABRICA;1199.990
3828;2054;TAPA PASC CR PRECIO DE FABRICA;1599.990
0;2055;2 X 1 QUESO EN HEBRAS;0.000
4188;2056;YOG COLCH MANGO Y MARAC FLV;0.000
2987;2057;ARROLL POLLO PROMO X 100 CATAN;18999.900
0;2058;ARROLL POLLO PROMO X 1/4 CATAN;16799.960
0;2059;MAT CARNE PROMO X 100 CATANIA;18999.900
2988;2060;MAT CARNE PROMO X 1/4 CATANIA;17199.960
2985;2061;ARROLL POLLO ESF X 100 G;24499.900
0;2062;ARROLL POLLO ESF X 1/4 KG;21599.960
2986;2063;MAT CARNE ESF X 100 G;36999.900
0;2064;MAT CARNE ESF X 1/4 KG;33199.960
0;2065;2 X 1 TAPAS PARA PASTELITOS;0.000
0;2066;ALFAJOR LULE MUU SIN TACC;1600.000
0;2067;HUEVOS DE CAMPO X DOC;0.000
1730;2068;SALSA DE TOM. PRINCIPE DE LUJA;4999.990
1729;2069;SALSA P PIZZA PRINCIPE DE LUJA;4099.990
4111;2070;PROVOPIZZA NONNA PIA;0.000
3919;2071;MOZZARELLA AHUMADA ESF;14499.990
4228;2072;COMBO SNACK FUTBOL X 225 G;2799.990
3826;2073;SALSA AJI PICANTE X 350 CC VAN;3299.990
4145;2074;REGGIANITO NOAL;23999.990
0;2075;GALLETAS CHIQUETAS;0.000
3955;2076;CREMOSO PUNTA DEL AGUA;0.000
0;2077;CREMOSO X 1/2 H PUNTA DEL AGUA;0.000
4146;2078;PARMESANO SAN ISIDRO;23999.990
4148;2079;PARMESANO NONNA PIA;0.000
4179;2080;BABAGANUSH ONNEG X 220 G;6999.990
4178;2081;JUST HUMMUS ONNEG X 220 G;4399.990
4329;2082;POCHOCLOS DULCES BIGGYS X 100;1859.990
4328;2083;POCHOCLOS SWEET & SALT BIGGYS;1859.990
3925;2084;HUEVOS PREMIUM X 12 U;0.000
3789;2085;AC OLIVA ZUELO BOT X 250 ML OR;9599.990
3787;2086;AC OLIVA ZUELO LATA X 500 ML I;16999.990
3788;2087;AC OLIVA ZUELO LATA X 1 L ORIG;29999.990
0;2088;CREMOSO P DEL AGUA X HORMA;0.000
1988;2089;PAN DE HAMB CLASICO MALU;0.000
1989;2090;PAN DE HAMB CON QUESO MALU;2999.990
2980;2091;QUESO LAGUNA;0.000
2981;2092;QUESO BRIE CUNA;5399.990
2982;2093;QUESO CAMEMBERT CONDIMENTADO;0.000
0;2094;PAN LACTAL CAMPO TIO GUIS;0.000
4514;2095;PUDDING FRUT DEL BOSQUE;2799.990
3899;2096;MOZZA ALM FLV X 250 G;0.000
1981;2097;PREPIZZA MASA MADRE;4199.990
1298;2098;ALFAJORCITOS AZUCAR MASA MADRE;3999.990
1299;2099;ALFAJORCITOS MAICENA MASA MADR;3999.990
0;2100;VAINILLAS X 12 U;0.000
0;2101;VAINILLAS X 6 U;0.000
0;2102;MADALENAS BIMBO;0.000
4912;2103;POROTOS CASEROS X 350 GRS;5799.990
0;2104;BAGUETINES PIRUCHITAS;0.000
0;2105;PAN ARABE PAZZI;0.000
0;2106;BARRA PUNTA DEL AGUA X 1/4 KG;0.000
3634;2107;D. DE LECHE PUNTA DEL AGUA X 4;0.000
0;2108;BARRA PUNTA DEL AGUA X 100 G;0.000
0;2109;2 X 1;0.000
4515;2110;PAN DULCE C/CHIPS 100 DUC X 50;4399.990
4516;2111;PAN DULCE BALCARCE C/FRUT X 40;0.000
0;2112;ALFAJOR GULA;0.000
3664;2113;MIX POWER UP;0.000
3665;2114;MIX POWER UP FULL;0.000
3662;2115;MIX HONEY;0.000
3666;2116;CASTANAS HONEY;0.000
3667;2117;ALMENDRAS HONEY;0.000
3668;2118;MANI HONEY;0.000
3663;2119;MIX ENERGIA;0.000
0;2120;PAN PRECOCIDO;0.000
3294;2121;PORCHETA;28999.900
1691;2122;SRIRACHA ROJA X 200 ML LAGRIMA;6299.990
1692;2123;SRIRACHA VERDE 200 ML LAGRIMA;6299.990
1693;2124;HOT RELISH X 400 G LAGRIMA DEL;6799.990
0;2125;GALLETITAS INTEGRALES;1750.000
0;2126;TARTAS DELI SITAS;0.000
0;2127;ALF ARTESANAL JANIZ;0.000
0;2128;ALFAJOR RASTA;0.000
4187;2129;POSTRE CHOCO X 120 G FLV;0.000
4327;2130;POCHOCLO PICANTE X 50 G;1699.990
2975;2131;CHEVROTIN AJI X 120 G WAPI;0.000
2974;2132;CHEVROTIN CLASICO X 120G WAPI;0.000
2973;2133;MINI PROVOLETA DE VACA X 2 WAP;0.000
4337;2134;BATATAS C/MERKEN NUEST SAB X 8;0.000
2970;2135;QUESO BRIE X 100 G WAPI;0.000
2971;2136;QUESO CAMEMBERT X 200 G WAPI;0.000
5209;2137;VINO DV CAT ZAPATA CAB;25999.990
5208;2138;VINO DV CAT ZAPATA MALB;25999.990
